fight_link,date,location,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,division,method,last_round,last_round_time,time_format,referee,stoppage_details,kd_1,kd_2,sig_str_1,sig_str_2,sig_str_perc_1,sig_str_perc_2,total_str_1,total_str_2,td_1,td_2,td_pct_1,td_pct_2,sub_att_1,sub_att_2,rev_1,rev_2,ctrl_1,ctrl_2,r1_kd_1,r1_kd_2,r1_sig_str_1,r1_sig_str_2,r1_sig_str_perc_1,r1_sig_str_perc_2,r1_total_str_1,r1_total_str_2,r1_td_1,r1_td_2,r1_td_pct_1,r1_td_pct_2,r1_sub_att_1,r1_sub_att_2,r1_rev_1,r1_rev_2,r1_ctrl_1,r1_ctrl_2,r2_kd_1,r2_kd_2,r2_sig_str_1,r2_sig_str_2,r2_sig_str_perc_1,r2_sig_str_perc_2,r2_total_str_1,r2_total_str_2,r2_td_1,r2_td_2,r2_td_pct_1,r2_td_pct_2,r2_sub_att_1,r2_sub_att_2,r2_rev_1,r2_rev_2,r2_ctrl_1,r2_ctrl_2,r3_kd_1,r3_kd_2,r3_sig_str_1,r3_sig_str_2,r3_sig_str_perc_1,r3_sig_str_perc_2,r3_total_str_1,r3_total_str_2,r3_td_1,r3_td_2,r3_td_pct_1,r3_td_pct_2,r3_sub_att_1,r3_sub_att_2,r3_rev_1,r3_rev_2,r3_ctrl_1,r3_ctrl_2,r4_kd_1,r4_kd_2,r4_sig_str_1,r4_sig_str_2,r4_sig_str_perc_1,r4_sig_str_perc_2,r4_total_str_1,r4_total_str_2,r4_td_1,r4_td_2,r4_td_pct_1,r4_td_pct_2,r4_sub_att_1,r4_sub_att_2,r4_rev_1,r4_rev_2,r4_ctrl_1,r4_ctrl_2,r5_kd_1,r5_kd_2,r5_sig_str_1,r5_sig_str_2,r5_sig_str_perc_1,r5_sig_str_perc_2,r5_total_str_1,r5_total_str_2,r5_td_1,r5_td_2,r5_td_pct_1,r5_td_pct_2,r5_sub_att_1,r5_sub_att_2,r5_rev_1,r5_rev_2,r5_ctrl_1,r5_ctrl_2,sig_str_head_1,sig_str_head_2,sig_str_body_1,sig_str_body_2,sig_str_leg_1,sig_str_leg_2,sig_str_dist_1,sig_str_dist_2,sig_str_clinch_1,sig_str_clinch_2,sig_str_ground_1,sig_str_ground_2,r1_sig_str_head_1,r1_sig_str_head_2,r1_sig_str_body_1,r1_sig_str_body_2,r1_sig_str_leg_1,r1_sig_str_leg_2,r1_sig_str_dist_1,r1_sig_str_dist_2,r1_sig_str_clinch_1,r1_sig_str_clinch_2,r1_sig_str_ground_1,r1_sig_str_ground_2,r2_sig_str_head_1,r2_sig_str_head_2,r2_sig_str_body_1,r2_sig_str_body_2,r2_sig_str_leg_1,r2_sig_str_leg_2,r2_sig_str_dist_1,r2_sig_str_dist_2,r2_sig_str_clinch_1,r2_sig_str_clinch_2,r2_sig_str_ground_1,r2_sig_str_ground_2,r3_sig_str_head_1,r3_sig_str_head_2,r3_sig_str_body_1,r3_sig_str_body_2,r3_sig_str_leg_1,r3_sig_str_leg_2,r3_sig_str_dist_1,r3_sig_str_dist_2,r3_sig_str_clinch_1,r3_sig_str_clinch_2,r3_sig_str_ground_1,r3_sig_str_ground_2,r4_sig_str_head_1,r4_sig_str_head_2,r4_sig_str_body_1,r4_sig_str_body_2,r4_sig_str_leg_1,r4_sig_str_leg_2,r4_sig_str_dist_1,r4_sig_str_dist_2,r4_sig_str_clinch_1,r4_sig_str_clinch_2,r4_sig_str_ground_1,r4_sig_str_ground_2,r5_sig_str_head_1,r5_sig_str_head_2,r5_sig_str_body_1,r5_sig_str_body_2,r5_sig_str_leg_1,r5_sig_str_leg_2,r5_sig_str_dist_1,r5_sig_str_dist_2,r5_sig_str_clinch_1,r5_sig_str_clinch_2,r5_sig_str_ground_1,r5_sig_str_ground_2,error,error_type
http://ufcstats.com/fight-details/54de03e04f571735,"
      July 13, 2024
    ","

      Denver, Colorado, USA
    ",Drew Dober,Jean Silva,,"""Lord""",L,W,Lightweight Bout,TKO - Doctor's Stoppage,3,1:28,3 Rnd (5-5-5),Herb Dean,Cut to Dober's eye,0,0,59 of 147,53 of 109,40%,48%,59 of 148,53 of 109,0 of 4,0 of 0,0%,---,0,0,0,0,0:30,0:00,0,0,20 of 58,16 of 42,34%,38%,20 of 58,16 of 42,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,0,0,30 of 70,31 of 55,42%,56%,30 of 71,31 of 55,0 of 2,0 of 0,0%,---,0,0,0,0,0:13,0:00,0,0,9 of 19,6 of 12,47%,50%,9 of 19,6 of 12,0 of 2,0 of 0,0%,---,0,0,0,0,0:17,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29 of 109,37 of 89,21 of 28,15 of 19,9 of 10,1 of 1,55 of 138,48 of 101,4 of 9,5 of 7,0 of 0,0 of 1,7 of 41,10 of 34,8 of 12,6 of 8,5 of 5,0 of 0,20 of 58,15 of 41,0 of 0,1 of 1,0 of 0,0 of 0,17 of 53,23 of 45,10 of 13,7 of 9,3 of 4,1 of 1,26 of 61,29 of 51,4 of 9,2 of 3,0 of 0,0 of 1,5 of 15,4 of 10,3 of 3,2 of 2,1 of 1,0 of 0,9 of 19,4 of 9,0 of 0,2 of 3,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/dff8e4ef87d69516,"
      July 13, 2024
    ","

      Denver, Colorado, USA
    ",Santiago Ponzinibbio,Muslim Salikhov,"""Argentine Dagger""","""King of Kung Fu""",L,W,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,0,0,41 of 117,46 of 121,35%,38%,42 of 118,69 of 146,2 of 5,0 of 5,40%,0%,0,0,0,0,2:29,0:00,0,0,14 of 43,17 of 37,32%,45%,14 of 43,17 of 37,0 of 0,0 of 4,---,0%,0,0,0,0,0:06,0:00,0,0,16 of 45,14 of 48,35%,29%,16 of 45,16 of 50,1 of 1,0 of 1,100%,0%,0,0,0,0,0:22,0:00,0,0,11 of 29,15 of 36,37%,41%,12 of 30,36 of 59,1 of 4,0 of 0,25%,---,0,0,0,0,2:01,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31 of 102,20 of 87,5 of 7,20 of 27,5 of 8,6 of 7,40 of 116,45 of 120,1 of 1,1 of 1,0 of 0,0 of 0,9 of 36,7 of 27,4 of 5,8 of 8,1 of 2,2 of 2,14 of 43,16 of 36,0 of 0,1 of 1,0 of 0,0 of 0,13 of 41,7 of 37,0 of 1,4 of 8,3 of 3,3 of 3,16 of 45,14 of 48,0 of 0,0 of 0,0 of 0,0 of 0,9 of 25,6 of 23,1 of 1,8 of 11,1 of 3,1 of 2,10 of 28,15 of 36,1 of 1,0 of 0,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/393f9bc7b51791a6,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",Miguel Baeza,Punahele Soriano,"""Caramel Thunder""","""Puna""",L,W,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rob Mooney,,0,0,7 of 12,144 of 175,58%,82%,22 of 33,331 of 394,0 of 2,5 of 6,0%,83%,3,0,0,0,0:47,10:58,0,0,5 of 9,42 of 59,55%,71%,11 of 17,54 of 80,0 of 2,2 of 2,0%,100%,3,0,0,0,0:47,1:27,0,0,1 of 2,49 of 59,50%,83%,3 of 6,93 of 111,0 of 0,2 of 2,---,100%,0,0,0,0,0:00,4:46,0,0,1 of 1,53 of 57,100%,92%,8 of 10,184 of 203,0 of 0,1 of 2,---,50%,0,0,0,0,0:00,4:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 of 1,129 of 158,6 of 8,13 of 15,1 of 3,2 of 2,5 of 9,3 of 7,2 of 3,5 of 5,0 of 0,136 of 163,0 of 1,40 of 56,5 of 6,1 of 2,0 of 2,1 of 1,3 of 6,1 of 5,2 of 3,5 of 5,0 of 0,36 of 49,0 of 0,43 of 52,1 of 2,5 of 6,0 of 0,1 of 1,1 of 2,1 of 1,0 of 0,0 of 0,0 of 0,48 of 58,0 of 0,46 of 50,0 of 0,7 of 7,1 of 1,0 of 0,1 of 1,1 of 1,0 of 0,0 of 0,0 of 0,52 of 56,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/e976815e397c40e1,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",John Castaneda,Daniel Marcos,"""Sexi Mexi""","""Soncora""",L,W,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,0,1,60 of 123,98 of 171,48%,57%,68 of 134,101 of 177,1 of 5,0 of 0,20%,---,0,0,0,0,2:12,0:57,0,0,24 of 46,28 of 52,52%,53%,25 of 47,28 of 53,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,0,0,13 of 30,26 of 54,43%,48%,20 of 40,27 of 55,1 of 4,0 of 0,25%,---,0,0,0,0,1:53,0:37,0,1,23 of 47,44 of 65,48%,67%,23 of 47,46 of 69,0 of 1,0 of 0,0%,---,0,0,0,0,0:19,0:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26 of 75,71 of 131,9 of 16,21 of 31,25 of 32,6 of 9,59 of 122,81 of 150,1 of 1,17 of 20,0 of 0,0 of 1,6 of 19,23 of 41,3 of 5,2 of 8,15 of 22,3 of 3,24 of 46,26 of 49,0 of 0,2 of 2,0 of 0,0 of 1,7 of 24,22 of 49,2 of 2,3 of 4,4 of 4,1 of 1,13 of 30,17 of 42,0 of 0,9 of 12,0 of 0,0 of 0,13 of 32,26 of 41,4 of 9,16 of 19,6 of 6,2 of 5,22 of 46,38 of 59,1 of 1,6 of 6,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/251983e1bdae20fe,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",Thiago Moises,Ludovit Klein,,"""Mr. Highlight""",L,W,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),George Conley,,0,2,24 of 60,56 of 104,40%,53%,25 of 62,86 of 153,0 of 8,1 of 1,0%,100%,1,0,0,0,1:09,3:08,0,1,11 of 23,20 of 38,47%,52%,11 of 23,26 of 45,0 of 1,0 of 0,0%,---,0,0,0,0,0:16,0:41,0,0,10 of 23,19 of 37,43%,51%,10 of 23,24 of 47,0 of 3,1 of 1,0%,100%,1,0,0,0,0:47,0:07,0,1,3 of 14,17 of 29,21%,58%,4 of 16,36 of 61,0 of 4,0 of 0,0%,---,0,0,0,0,0:06,2:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 of 37,24 of 69,3 of 7,20 of 23,14 of 16,12 of 12,22 of 55,45 of 78,2 of 5,4 of 6,0 of 0,7 of 20,1 of 11,8 of 24,1 of 3,8 of 10,9 of 9,4 of 4,11 of 23,15 of 23,0 of 0,2 of 2,0 of 0,3 of 13,6 of 16,7 of 25,0 of 1,7 of 7,4 of 6,5 of 5,9 of 21,18 of 34,1 of 2,1 of 2,0 of 0,0 of 1,0 of 10,9 of 20,2 of 3,5 of 6,1 of 1,3 of 3,2 of 11,12 of 21,1 of 3,1 of 2,0 of 0,4 of 6,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/4c0adccb34c1d995,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",Brad Katona,Jesse Butler,"""Superman""",,W,L,Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,,0,0,68 of 113,30 of 82,60%,36%,148 of 217,32 of 90,3 of 3,0 of 0,100%,---,0,0,0,0,10:50,0:00,0,0,8 of 14,7 of 11,57%,63%,44 of 54,8 of 16,1 of 1,0 of 0,100%,---,0,0,0,0,4:31,0:00,0,0,15 of 24,2 of 3,62%,66%,41 of 64,2 of 3,2 of 2,0 of 0,100%,---,0,0,0,0,4:49,0:00,0,0,45 of 75,21 of 68,60%,30%,63 of 99,22 of 71,0 of 0,0 of 0,---,---,0,0,0,0,1:30,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59 of 101,16 of 63,3 of 6,9 of 14,6 of 6,5 of 5,27 of 56,30 of 82,1 of 1,0 of 0,40 of 56,0 of 0,8 of 14,1 of 2,0 of 0,3 of 6,0 of 0,3 of 3,1 of 4,7 of 11,1 of 1,0 of 0,6 of 9,0 of 0,15 of 24,1 of 2,0 of 0,1 of 1,0 of 0,0 of 0,0 of 4,2 of 3,0 of 0,0 of 0,15 of 20,0 of 0,36 of 63,14 of 59,3 of 6,5 of 7,6 of 6,2 of 2,26 of 48,21 of 68,0 of 0,0 of 0,19 of 27,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/8afe89f5c451b372,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",Charles Radtke,Carlos Prates,"""Chuck Buffalo""","""The Nightmare""",L,W,Welterweight Bout,KO/TKO,1,4:47,3 Rnd (5-5-5),Blake Grice,Knee to Body At Distance,0,1,14 of 27,15 of 36,51%,41%,33 of 48,15 of 36,0 of 2,0 of 0,0%,---,0,0,0,0,0:23,0:00,0,1,14 of 27,15 of 36,51%,41%,33 of 48,15 of 36,0 of 2,0 of 0,0%,---,0,0,0,0,0:23,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7 of 19,5 of 19,3 of 4,4 of 10,4 of 4,6 of 7,13 of 26,15 of 36,1 of 1,0 of 0,0 of 0,0 of 0,7 of 19,5 of 19,3 of 4,4 of 10,4 of 4,6 of 7,13 of 26,15 of 36,1 of 1,0 of 0,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/dcc0c53100fa1dd2,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",Brunno Ferreira,Dustin Stoltzfus,"""The Hulk""",,W,L,Middleweight Bout,KO/TKO,1,4:51,3 Rnd (5-5-5),Jason Herzog,Spinning Back Elbow to Head At Distance,1,0,24 of 36,18 of 40,66%,45%,27 of 40,20 of 44,0 of 0,1 of 2,---,50%,0,2,0,0,0:10,1:31,1,0,24 of 36,18 of 40,66%,45%,27 of 40,20 of 44,0 of 0,1 of 2,---,50%,0,2,0,0,0:10,1:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16 of 27,12 of 34,6 of 7,4 of 4,2 of 2,2 of 2,22 of 33,13 of 34,2 of 3,3 of 3,0 of 0,2 of 3,16 of 27,12 of 34,6 of 7,4 of 4,2 of 2,2 of 2,22 of 33,13 of 34,2 of 3,3 of 3,0 of 0,2 of 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/3b12094dd48c2dc5,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",Julian Marquez,Zachary Reese,"""The Cuban Missile Crisis""","""Savage""",L,W,Middleweight Bout,KO/TKO,1,0:20,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,0,1,1 of 1,6 of 9,100%,66%,1 of 1,6 of 9,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,0,1,1 of 1,6 of 9,100%,66%,1 of 1,6 of 9,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0 of 0,5 of 8,0 of 0,1 of 1,1 of 1,0 of 0,1 of 1,2 of 4,0 of 0,0 of 0,0 of 0,4 of 5,0 of 0,5 of 8,0 of 0,1 of 1,1 of 1,0 of 0,1 of 1,2 of 4,0 of 0,0 of 0,0 of 0,4 of 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/2d12ae4683bbf433,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",Dominick Reyes,Dustin Jacoby,"""The Devastator""","""The Hanyak""",W,L,Light Heavyweight Bout,KO/TKO,1,2:00,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head At Distance,2,0,20 of 33,6 of 16,60%,37%,20 of 33,6 of 16,0 of 0,0 of 0,---,---,0,0,0,0,0:03,0:00,2,0,20 of 33,6 of 16,60%,37%,20 of 33,6 of 16,0 of 0,0 of 0,---,---,0,0,0,0,0:03,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15 of 26,1 of 7,3 of 4,0 of 1,2 of 3,5 of 8,16 of 24,6 of 16,2 of 3,0 of 0,2 of 6,0 of 0,15 of 26,1 of 7,3 of 4,0 of 1,2 of 3,5 of 8,16 of 24,6 of 16,2 of 3,0 of 0,2 of 6,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/b34abcfe4c2e8a57,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",Raul Rosas Jr.,Ricky Turcios,"""El Nino Problema""",,W,L,Bantamweight Bout,Submission,2,2:22,3 Rnd (5-5-5),Blake Grice,Rear Naked Choke,0,0,3 of 9,7 of 15,33%,46%,25 of 34,64 of 78,4 of 7,0 of 0,57%,---,1,1,1,0,5:49,0:52,0,0,1 of 3,5 of 11,33%,45%,21 of 25,50 of 61,2 of 4,0 of 0,50%,---,0,1,1,0,3:40,0:52,0,0,2 of 6,2 of 4,33%,50%,4 of 9,14 of 17,2 of 3,0 of 0,66%,---,1,0,0,0,2:09,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2 of 7,3 of 10,0 of 0,1 of 1,1 of 2,3 of 4,2 of 8,6 of 14,0 of 0,1 of 1,1 of 1,0 of 0,1 of 3,1 of 6,0 of 0,1 of 1,0 of 0,3 of 4,0 of 2,5 of 11,0 of 0,0 of 0,1 of 1,0 of 0,1 of 4,2 of 4,0 of 0,0 of 0,1 of 2,0 of 0,2 of 6,1 of 3,0 of 0,1 of 1,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/052f53e006b28132,"
      June 08, 2024
    ","

      Louisville, Kentucky, USA
    ",Jared Cannonier,Nassourdine Imavov,"""The Killa Gorilla""","""The Sniper""",L,W,Middleweight Bout,KO/TKO,4,1:34,5 Rnd (5-5-5-5-5),Jason Herzog,Punches to Head At Distance,0,0,64 of 109,82 of 134,58%,61%,102 of 152,106 of 159,1 of 1,2 of 3,100%,66%,0,0,0,0,6:18,1:10,0,0,21 of 32,14 of 30,65%,46%,38 of 52,16 of 32,1 of 1,1 of 1,100%,100%,0,0,0,0,2:05,0:10,0,0,17 of 32,28 of 46,53%,60%,27 of 42,36 of 54,0 of 0,0 of 0,---,---,0,0,0,0,2:16,0:00,0,0,18 of 30,21 of 32,60%,65%,29 of 43,33 of 45,0 of 0,1 of 2,---,50%,0,0,0,0,1:57,0:46,0,0,8 of 15,19 of 26,53%,73%,8 of 15,21 of 28,0 of 0,0 of 0,---,---,0,0,0,0,0:00,0:14,,,,,,,,,,,,,,,,,,,42 of 81,61 of 112,9 of 11,16 of 17,13 of 17,5 of 5,58 of 100,64 of 114,6 of 9,17 of 19,0 of 0,1 of 1,13 of 23,7 of 23,2 of 2,4 of 4,6 of 7,3 of 3,20 of 31,12 of 28,1 of 1,1 of 1,0 of 0,1 of 1,12 of 25,19 of 37,3 of 4,7 of 7,2 of 3,2 of 2,15 of 30,17 of 34,2 of 2,11 of 12,0 of 0,0 of 0,12 of 23,18 of 28,2 of 2,3 of 4,4 of 5,0 of 0,15 of 25,21 of 32,3 of 5,0 of 0,0 of 0,0 of 0,5 of 10,17 of 24,2 of 3,2 of 2,1 of 2,0 of 0,8 of 14,14 of 20,0 of 1,5 of 6,0 of 0,0 of 0,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/94f5b35b2b6c72b1,"
      June 15, 2024
    ","

      Las Vegas, Nevada, USA
    ",Melquizael Costa,Shayilan Nuerdanbieke,"""Melk Cauthy""","""Wolverine""",W,L,Featherweight Bout,Submission,3,1:50,3 Rnd (5-5-5),Mike Beltran,Rear Naked Choke,0,0,16 of 35,6 of 8,45%,75%,76 of 106,20 of 28,2 of 2,4 of 10,100%,40%,2,1,1,2,3:00,6:26,0,0,4 of 7,1 of 2,57%,50%,31 of 39,9 of 12,0 of 0,3 of 4,---,75%,1,1,1,0,0:28,3:52,0,0,6 of 16,3 of 4,37%,75%,31 of 46,7 of 11,2 of 2,1 of 4,100%,25%,0,0,0,2,1:41,2:34,0,0,6 of 12,2 of 2,50%,100%,14 of 21,4 of 5,0 of 0,0 of 2,---,0%,1,0,0,0,0:51,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8 of 20,4 of 6,5 of 10,1 of 1,3 of 5,1 of 1,8 of 22,4 of 6,5 of 7,2 of 2,3 of 6,0 of 0,1 of 4,1 of 2,0 of 0,0 of 0,3 of 3,0 of 0,4 of 6,1 of 2,0 of 0,0 of 0,0 of 1,0 of 0,4 of 9,1 of 2,2 of 5,1 of 1,0 of 2,1 of 1,1 of 8,1 of 2,5 of 7,2 of 2,0 of 1,0 of 0,3 of 7,2 of 2,3 of 5,0 of 0,0 of 0,0 of 0,3 of 8,2 of 2,0 of 0,0 of 0,3 of 4,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/3b1438e9ec64990e,"
      June 15, 2024
    ","

      Las Vegas, Nevada, USA
    ",Asu Almabayev,Jose Johnson,"""Zulfikar""","""Zhakwarius""",W,L,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,0,0,20 of 29,5 of 21,68%,23%,77 of 109,58 of 79,6 of 11,1 of 1,54%,100%,4,1,1,0,11:24,1:03,0,0,4 of 7,3 of 11,57%,27%,12 of 19,29 of 39,5 of 7,0 of 0,71%,---,1,0,0,0,3:24,0:04,0,0,8 of 12,2 of 6,66%,33%,34 of 47,9 of 14,0 of 1,1 of 1,0%,100%,1,1,0,0,4:08,0:07,0,0,8 of 10,0 of 4,80%,0%,31 of 43,20 of 26,1 of 3,0 of 0,33%,---,2,0,1,0,3:52,0:52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 of 19,3 of 16,3 of 3,1 of 4,5 of 7,1 of 1,4 of 10,4 of 18,5 of 5,1 of 2,11 of 14,0 of 1,0 of 1,1 of 6,1 of 1,1 of 4,3 of 5,1 of 1,0 of 3,3 of 10,4 of 4,0 of 1,0 of 0,0 of 0,7 of 11,2 of 6,1 of 1,0 of 0,0 of 0,0 of 0,2 of 5,1 of 5,0 of 0,1 of 1,6 of 7,0 of 0,5 of 7,0 of 4,1 of 1,0 of 0,2 of 2,0 of 0,2 of 2,0 of 3,1 of 1,0 of 0,5 of 7,0 of 1,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/19ef5890b20f903a,"
      June 15, 2024
    ","

      Las Vegas, Nevada, USA
    ",Carli Judice,Gabriella Fernandes,"""Crispy""","""Gabi""",L,W,Women's Flyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,0,0,169 of 323,119 of 234,52%,50%,186 of 345,126 of 245,2 of 4,2 of 8,50%,25%,0,0,0,0,1:04,2:40,0,0,63 of 143,43 of 91,44%,47%,64 of 144,44 of 92,0 of 0,0 of 1,---,0%,0,0,0,0,0:00,0:27,0,0,27 of 51,41 of 67,52%,61%,40 of 69,45 of 73,2 of 3,2 of 6,66%,33%,0,0,0,0,0:45,1:52,0,0,79 of 129,35 of 76,61%,46%,82 of 132,37 of 80,0 of 1,0 of 1,0%,0%,0,0,0,0,0:19,0:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110 of 251,89 of 198,42 of 55,21 of 25,17 of 17,9 of 11,149 of 297,95 of 200,20 of 26,24 of 34,0 of 0,0 of 0,41 of 114,36 of 81,14 of 21,5 of 7,8 of 8,2 of 3,55 of 133,34 of 77,8 of 10,9 of 14,0 of 0,0 of 0,19 of 40,32 of 58,6 of 9,7 of 7,2 of 2,2 of 2,23 of 45,28 of 51,4 of 6,13 of 16,0 of 0,0 of 0,50 of 97,21 of 59,22 of 25,9 of 11,7 of 7,5 of 6,71 of 119,33 of 72,8 of 10,2 of 4,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
http://ufcstats.com/fight-details/fea3a0643218e16b,"
      June 15, 2024
    ","

      Las Vegas, Nevada, USA
    ",Brady Hiestand,Garrett Armfield,"""Bam Bam""",,W,L,Bantamweight Bout,Submission,3,1:52,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,0,1,22 of 50,49 of 83,44%,59%,42 of 76,59 of 94,6 of 13,0 of 0,46%,---,3,1,0,1,5:36,2:57,0,0,8 of 17,6 of 12,47%,50%,21 of 33,9 of 16,3 of 7,0 of 0,42%,---,2,1,0,1,2:47,1:05,0,1,10 of 26,41 of 64,38%,64%,17 of 36,48 of 71,1 of 3,0 of 0,33%,---,0,0,0,0,1:32,1:52,0,0,4 of 7,2 of 7,57%,28%,4 of 7,2 of 7,2 of 3,0 of 0,66%,---,1,0,0,0,1:17,0:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 of 39,41 of 73,7 of 10,8 of 10,1 of 1,0 of 0,18 of 44,22 of 43,4 of 6,5 of 6,0 of 0,22 of 34,4 of 12,3 of 8,3 of 4,3 of 4,1 of 1,0 of 0,6 of 15,6 of 12,2 of 2,0 of 0,0 of 0,0 of 0,7 of 21,37 of 59,3 of 5,4 of 5,0 of 0,0 of 0,8 of 22,15 of 25,2 of 4,4 of 5,0 of 0,22 of 34,3 of 6,1 of 6,1 of 1,1 of 1,0 of 0,0 of 0,4 of 7,1 of 6,0 of 0,1 of 1,0 of 0,0 of 0,,,,,,,,,,,,,,,,,,,,,,,,,,
