fight_link,date,location,method,round,time,time_format,referee,details,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,kd_1,kd_2,sig_str_1,sig_str_2,total_str_1,total_str_2,sig_str_landed_1,sig_str_attempted_1,total_str_landed_1,total_str_attempted_1,sig_str_landed_2,sig_str_attempted_2,total_str_landed_2,total_str_attempted_2,sig_str_accuracy_1,total_str_accuracy_1,sig_str_accuracy_2,total_str_accuracy_2,winner,fight_time_seconds,total_fight_time_seconds
http://ufcstats.com/fight-details/b218d6a420abb67b,2012-03-02,"Sydney, New South Wales, Australia",KO/TKO,1,4:59,3 Rnd (5-5-5),John Sharp,Punches to Head From Mount,Anthony Perosh,Nick Penner,"""The Hippo""","""The Quiet Assassin""",W,L,0,0,25 of 45,5 of 22,35 of 57,9 of 26,25,45,35,57,5,22,9,26,0.5555555555555556,0.6140350877192983,0.22727272727272727,0.34615384615384615,Anthony Perosh,299,299
http://ufcstats.com/fight-details/33f0817701e49bf1,2012-03-02,"Sydney, New South Wales, Australia",KO/TKO,1,2:08,3 Rnd (5-5-5),Leon Roberts,Punches to Head In Clinch,James Te Huna,Aaron Rosa,,,W,L,0,0,22 of 33,0 of 12,37 of 50,16 of 29,22,33,37,50,0,12,16,29,0.6666666666666666,0.74,0.0,0.5517241379310345,James Te Huna,128,128
http://ufcstats.com/fight-details/60f53ad3f114da6e,2012-03-02,"Sydney, New South Wales, Australia",Submission,1,2:05,3 Rnd (5-5-5),Leon Roberts,Armbar On Ground,Mackens Semerzier,Daniel Pineda,"""Da Menace""","""The Pit""",L,W,0,1,9 of 12,14 of 21,9 of 12,15 of 22,9,12,9,12,14,21,15,22,0.75,0.75,0.6666666666666666,0.6818181818181818,Daniel Pineda,125,125
http://ufcstats.com/fight-details/01e5e4099f03f20e,2012-03-02,"Sydney, New South Wales, Australia",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John Sharp,,Court McGee,Constantinos Philippou,"""The Crusher""",,L,W,0,0,58 of 167,60 of 155,70 of 181,62 of 157,58,167,70,181,60,155,62,157,0.3473053892215569,0.3867403314917127,0.3870967741935484,0.39490445859872614,Constantinos Philippou,300,900
http://ufcstats.com/fight-details/7a4e5bcd7336d203,2012-01-28,"Chicago, Illinois, USA",Submission,1,1:43,3 Rnd (5-5-5),John McCarthy,Calf Slicer On Ground,Charles Oliveira,Eric Wisely,"""Do Bronxs""","""Little Lee""",W,L,0,0,6 of 12,2 of 4,7 of 13,3 of 5,6,12,7,13,2,4,3,5,0.5,0.5384615384615384,0.5,0.6,Charles Oliveira,103,103
http://ufcstats.com/fight-details/058d32372a2271fd,2012-03-02,"Sydney, New South Wales, Australia",KO/TKO,2,0:11,3 Rnd + OT (5-5-5-5),Steve Perceval,Punch to Head At Distance,Joseph Benavidez,Yasuhiro Urushitani,,,W,L,1,0,18 of 50,8 of 18,33 of 65,12 of 22,18,50,33,65,8,18,12,22,0.36,0.5076923076923077,0.4444444444444444,0.5454545454545454,Joseph Benavidez,11,311
http://ufcstats.com/fight-details/e8a167bb84082832,2012-01-28,"Chicago, Illinois, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Michael Johnson,Shane Roller,"""The Menace""",,W,L,0,0,64 of 136,56 of 92,77 of 149,72 of 110,64,136,77,149,56,92,72,110,0.47058823529411764,0.5167785234899329,0.6086956521739131,0.6545454545454545,Michael Johnson,300,900
http://ufcstats.com/fight-details/b42d4c3c701945bf,2012-03-02,"Sydney, New South Wales, Australia",Submission,3,4:12,3 Rnd (5-5-5),Herb Dean,Guillotine Choke From Mount,Thiago Alves,Martin Kampmann,"""Pitbull""","""The Hitman""",L,W,0,0,62 of 118,47 of 118,90 of 151,57 of 133,62,118,90,151,47,118,57,133,0.5254237288135594,0.5960264900662252,0.3983050847457627,0.42857142857142855,Martin Kampmann,252,852
http://ufcstats.com/fight-details/e7861d4e2b29193f,2012-01-28,"Chicago, Illinois, USA",TKO - Doctor's Stoppage,2,5:00,3 Rnd (5-5-5),John McCarthy,Eye Injury,Evan Dunham,Nik Lentz,,"""The Carny""",W,L,0,0,68 of 97,39 of 76,100 of 129,57 of 96,68,97,100,129,39,76,57,96,0.7010309278350515,0.7751937984496124,0.5131578947368421,0.59375,Evan Dunham,300,600
http://ufcstats.com/fight-details/54b7b3378e394070,2012-03-02,"Sydney, New South Wales, Australia",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Perceval,,Cole Miller,Steven Siler,"""Magrinho""","""Super""",L,W,0,0,72 of 152,81 of 221,77 of 157,95 of 235,72,152,77,157,81,221,95,235,0.47368421052631576,0.49044585987261147,0.3665158371040724,0.40425531914893614,Steven Siler,300,900
http://ufcstats.com/fight-details/ba75be28158d424c,2012-01-28,"Chicago, Illinois, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Demian Maia,Chris Weidman,,"""The All-American""",L,W,0,0,51 of 169,58 of 166,60 of 178,68 of 178,51,169,60,178,58,166,68,178,0.30177514792899407,0.33707865168539325,0.3493975903614458,0.38202247191011235,Chris Weidman,300,900
http://ufcstats.com/fight-details/e0df5f84686586a1,2012-01-28,"Chicago, Illinois, USA",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,,Rashad Evans,Phil Davis,"""Suga""","""Mr. Wonderful""",W,L,0,0,62 of 162,51 of 197,106 of 209,61 of 208,62,162,106,209,51,197,61,208,0.38271604938271603,0.507177033492823,0.25888324873096447,0.2932692307692308,Rashad Evans,300,1500
http://ufcstats.com/fight-details/c63a050af0692daf,2012-01-28,"Chicago, Illinois, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Mike Russow,Jon Olav Einemo,,"""The Viking""",W,L,0,0,21 of 37,31 of 43,58 of 76,85 of 98,21,37,58,76,31,43,85,98,0.5675675675675675,0.7631578947368421,0.7209302325581395,0.8673469387755102,Mike Russow,300,900
http://ufcstats.com/fight-details/ca263e46051261e2,2012-01-28,"Chicago, Illinois, USA",KO/TKO,2,2:22,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance,Cub Swanson,George Roop,,,W,L,1,0,43 of 66,35 of 99,50 of 74,44 of 108,43,66,50,74,35,99,44,108,0.6515151515151515,0.6756756756756757,0.35353535353535354,0.4074074074074074,Cub Swanson,142,442
http://ufcstats.com/fight-details/81c5c897717a1ef6,2012-01-28,"Chicago, Illinois, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,Chael Sonnen,Michael Bisping,,"""The Count""",W,L,0,0,40 of 97,30 of 86,135 of 203,102 of 163,40,97,135,203,30,86,102,163,0.41237113402061853,0.6650246305418719,0.3488372093023256,0.6257668711656442,Chael Sonnen,300,900
http://ufcstats.com/fight-details/adb35d212e716b8a,2012-02-15,"Omaha, Nebraska, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Powell,,Anton Kuivanen,Justin Salas,,"""J-Bomb""",L,W,0,0,38 of 115,50 of 111,39 of 117,66 of 129,38,115,39,117,50,111,66,129,0.33043478260869563,0.3333333333333333,0.45045045045045046,0.5116279069767442,Justin Salas,300,900
http://ufcstats.com/fight-details/74e92a66b29674a9,2012-02-15,"Omaha, Nebraska, USA",Submission,1,3:45,3 Rnd (5-5-5),Jim Axtel,Rear Naked Choke,Ivan Menjivar,John Albert,"""The Pride of El Salvador""","""Prince""",W,L,0,0,25 of 35,31 of 55,33 of 44,37 of 64,25,35,33,44,31,55,37,64,0.7142857142857143,0.75,0.5636363636363636,0.578125,Ivan Menjivar,225,225
http://ufcstats.com/fight-details/2341651d1043e2c0,2012-02-15,"Omaha, Nebraska, USA",KO/TKO,1,1:32,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head On Ground,Jonathan Brookins,Vagner Rocha,,"""Ceara""",W,L,0,0,18 of 28,7 of 16,18 of 28,7 of 16,18,28,18,28,7,16,7,16,0.6428571428571429,0.6428571428571429,0.4375,0.4375,Jonathan Brookins,92,92
http://ufcstats.com/fight-details/5f7a1ba6e016b249,2012-02-15,"Omaha, Nebraska, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,,TJ Dillashaw,Walel Watson,,"""The Gazelle""",W,L,0,0,85 of 114,11 of 33,154 of 192,19 of 42,85,114,154,192,11,33,19,42,0.7456140350877193,0.8020833333333334,0.3333333333333333,0.4523809523809524,TJ Dillashaw,300,900
http://ufcstats.com/fight-details/796a7e1fa80af990,2012-02-15,"Omaha, Nebraska, USA",KO/TKO,1,0:43,3 Rnd (5-5-5),Dan Miragliotta,Punch to Head At Distance,Stipe Miocic,Philip De Fries,,,W,L,1,0,8 of 17,7 of 18,10 of 19,7 of 18,8,17,10,19,7,18,7,18,0.47058823529411764,0.5263157894736842,0.3888888888888889,0.3888888888888889,Stipe Miocic,43,43
http://ufcstats.com/fight-details/3e50773520e7a218,2012-02-15,"Omaha, Nebraska, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,,Diego Sanchez,Jake Ellenberger,"""Nightmare""","""The Juggernaut""",L,W,0,1,29 of 114,62 of 124,63 of 158,78 of 141,29,114,63,158,62,124,78,141,0.2543859649122807,0.3987341772151899,0.5,0.5531914893617021,Jake Ellenberger,300,900
http://ufcstats.com/fight-details/f10d3d4ffd5a4922,2012-02-15,"Omaha, Nebraska, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Jim Axtel,,Aaron Simpson,Ronny Markes,"""A-Train""",,L,W,1,0,55 of 84,62 of 97,75 of 104,78 of 115,55,84,75,104,62,97,78,115,0.6547619047619048,0.7211538461538461,0.6391752577319587,0.6782608695652174,Ronny Markes,300,900
http://ufcstats.com/fight-details/bd340a13bc3df8a1,2012-02-04,"Las Vegas, Nevada, USA",KO/TKO,2,1:19,3 Rnd (5-5-5),Kim Winslow,Punches to Head At Distance,Matt Brown,Chris Cope,"""The Immortal""","""C-Murder""",W,L,1,0,48 of 71,20 of 82,48 of 71,24 of 87,48,71,48,71,20,82,24,87,0.676056338028169,0.676056338028169,0.24390243902439024,0.27586206896551724,Matt Brown,79,379
http://ufcstats.com/fight-details/5510b86a35c5614b,2012-02-04,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Steve Mazzagatti,,Rafael Natal,Michael Kuiper,"""Sapo""",,W,L,0,1,36 of 72,30 of 62,61 of 98,68 of 100,36,72,61,98,30,62,68,100,0.5,0.6224489795918368,0.4838709677419355,0.68,Rafael Natal,300,900
http://ufcstats.com/fight-details/e93d07a18ca847c8,2012-02-15,"Omaha, Nebraska, USA",KO/TKO,2,3:52,3 Rnd (5-5-5),Josh Rosenthal,Punches to Head From Mount,Stefan Struve,Dave Herman,"""Skyscraper""",,W,L,1,0,47 of 81,51 of 74,82 of 124,51 of 74,47,81,82,124,51,74,51,74,0.5802469135802469,0.6612903225806451,0.6891891891891891,0.6891891891891891,Stefan Struve,232,532
http://ufcstats.com/fight-details/d019250cc6d93527,2012-02-04,"Las Vegas, Nevada, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Two Points Deducted: Low Blows by Caceres,Alex Caceres,Edwin Figueroa,"""Bruce Leeroy""","""El Feroz""",L,W,0,1,55 of 89,41 of 81,76 of 113,53 of 95,55,89,76,113,41,81,53,95,0.6179775280898876,0.672566371681416,0.5061728395061729,0.5578947368421052,Edwin Figueroa,300,900
http://ufcstats.com/fight-details/6fbe7dffff5f5f1e,2012-02-04,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kim Winslow,,Renan Barao,Scott Jorgensen,"""The Baron""","""Young Guns""",W,L,0,0,104 of 299,73 of 206,129 of 324,82 of 215,104,299,129,324,73,206,82,215,0.34782608695652173,0.39814814814814814,0.35436893203883496,0.3813953488372093,Renan Barao,300,900
http://ufcstats.com/fight-details/cee1fb8ac703f34f,2012-02-04,"Las Vegas, Nevada, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,,Josh Koscheck,Mike Pierce,,,W,L,0,0,33 of 95,41 of 119,47 of 110,62 of 141,33,95,47,110,41,119,62,141,0.3473684210526316,0.42727272727272725,0.3445378151260504,0.4397163120567376,Josh Koscheck,300,900
http://ufcstats.com/fight-details/099a2db0470d456b,2012-02-04,"Las Vegas, Nevada, USA",Submission,1,3:23,3 Rnd (5-5-5),Steve Mazzagatti,Triangle Armbar From Mount,Dustin Poirier,Max Holloway,"""The Diamond""","""Blessed""",W,L,0,0,11 of 25,11 of 32,15 of 29,11 of 32,11,25,15,29,11,32,11,32,0.44,0.5172413793103449,0.34375,0.34375,Dustin Poirier,203,203
http://ufcstats.com/fight-details/6ecc59654c2f519f,2012-02-04,"Las Vegas, Nevada, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,,Matthew Riddle,Henry Martinez,"""Deep Waters""","""Sicario""",W,L,0,0,74 of 158,67 of 169,112 of 200,70 of 173,74,158,112,200,67,169,70,173,0.46835443037974683,0.56,0.39644970414201186,0.4046242774566474,Matthew Riddle,300,900
http://ufcstats.com/fight-details/40c080d0f86f1f1f,2012-02-04,"Las Vegas, Nevada, USA",KO/TKO,1,4:13,3 Rnd (5-5-5),Josh Rosenthal,Kick to Head At Distance,Dan Stittgen,Stephen Thompson,"""The Anvil""","""Wonderboy""",L,W,0,1,8 of 22,22 of 38,8 of 22,22 of 38,8,22,8,22,22,38,22,38,0.36363636363636365,0.36363636363636365,0.5789473684210527,0.5789473684210527,Stephen Thompson,253,253
http://ufcstats.com/fight-details/09a2909e1848be52,2012-02-04,"Las Vegas, Nevada, USA",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Steve Mazzagatti,,Nick Diaz,Carlos Condit,,"""The Natural Born Killer""",L,W,0,0,105 of 246,151 of 320,117 of 258,159 of 329,105,246,117,258,151,320,159,329,0.4268292682926829,0.45348837209302323,0.471875,0.48328267477203646,Carlos Condit,300,1500
http://ufcstats.com/fight-details/6bde0b88f21304d4,2012-02-04,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,,Roy Nelson,Fabricio Werdum,"""Big Country""","""Vai Cavalo""",L,W,0,0,26 of 69,91 of 136,55 of 99,98 of 145,26,69,55,99,91,136,98,145,0.37681159420289856,0.5555555555555556,0.6691176470588235,0.6758620689655173,Fabricio Werdum,300,900
http://ufcstats.com/fight-details/7e57d7848f9faacf,2012-02-04,"Las Vegas, Nevada, USA",Submission,2,1:43,3 Rnd (5-5-5),Josh Rosenthal,Rear Naked Choke,Ed Herman,Clifford Starks,"""Short Fuse""",,W,L,0,0,28 of 57,16 of 36,53 of 88,35 of 61,28,57,53,88,16,36,35,61,0.49122807017543857,0.6022727272727273,0.4444444444444444,0.5737704918032787,Ed Herman,103,403
http://ufcstats.com/fight-details/f126491f024c1563,2012-01-14,"Rio de Janeiro, Brazil",KO/TKO,1,1:22,3 Rnd (5-5-5),Mario Yamasaki,Knees to Head In Clinch,Ricardo Funch,Mike Pyle,"""Golden Boy""","""Quicksand""",L,W,0,1,2 of 8,11 of 24,4 of 10,14 of 27,2,8,4,10,11,24,14,27,0.25,0.4,0.4583333333333333,0.5185185185185185,Mike Pyle,82,82
http://ufcstats.com/fight-details/7bb603674999e675,2012-01-14,"Rio de Janeiro, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,,Felipe Arantes,Antonio Carvalho,"""Sertanejo""","""Pato""",W,L,0,0,53 of 122,37 of 153,72 of 144,65 of 185,53,122,72,144,37,153,65,185,0.4344262295081967,0.5,0.24183006535947713,0.35135135135135137,Felipe Arantes,300,900
http://ufcstats.com/fight-details/0be68308b5d63a47,2012-01-14,"Rio de Janeiro, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,,Iuri Alcantara,Michihiro Omigawa,"""Marajo""",,W,L,0,0,60 of 137,24 of 48,101 of 181,74 of 107,60,137,101,181,24,48,74,107,0.43795620437956206,0.5580110497237569,0.5,0.6915887850467289,Iuri Alcantara,300,900
http://ufcstats.com/fight-details/977e37adadd1b8ad,2012-01-14,"Rio de Janeiro, Brazil",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Thiago Tavares,Sam Stout,,"""Hands of Stone""",W,L,0,0,50 of 128,45 of 172,57 of 136,52 of 179,50,128,57,136,45,172,52,179,0.390625,0.41911764705882354,0.2616279069767442,0.2905027932960894,Thiago Tavares,300,900
http://ufcstats.com/fight-details/0695d1f42b1550a2,2012-01-14,"Rio de Janeiro, Brazil",Submission,1,3:22,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,Gabriel Gonzaga,Ednaldo Oliveira,"""Napao""","""Lula""",W,L,0,0,2 of 7,0 of 14,4 of 9,0 of 14,2,7,4,9,0,14,0,14,0.2857142857142857,0.4444444444444444,0.0,0.0,Gabriel Gonzaga,202,202
http://ufcstats.com/fight-details/11e7f12ecb2d1597,2012-01-14,"Rio de Janeiro, Brazil",KO/TKO,3,2:02,3 Rnd (5-5-5),Dan Miragliotta,"Kick to Head At Distance
      Wheel Kick",Edson Barboza,Terry Etim,"""Junior""",,W,L,1,0,47 of 129,26 of 105,47 of 129,26 of 105,47,129,47,129,26,105,26,105,0.3643410852713178,0.3643410852713178,0.24761904761904763,0.24761904761904763,Edson Barboza,122,722
http://ufcstats.com/fight-details/50bdcb20286690ff,2012-01-14,"Rio de Janeiro, Brazil",Submission,1,4:49,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,Vitor Belfort,Anthony Johnson,"""The Phenom""","""Rumble""",W,L,0,0,14 of 29,4 of 16,37 of 54,14 of 28,14,29,37,54,4,16,14,28,0.4827586206896552,0.6851851851851852,0.25,0.5,Vitor Belfort,289,289
http://ufcstats.com/fight-details/b2a91be41c3233cd,2012-01-14,"Rio de Janeiro, Brazil",DQ,1,0:29,3 Rnd (5-5-5),Mario Yamasaki,Punches to Back of Head by Silva,Erick Silva,Carlo Prater,,"""Neo""",L,W,0,0,8 of 10,0 of 0,12 of 15,0 of 0,8,10,12,15,0,0,0,0,0.8,0.8,0.0,0.0,Carlo Prater,29,29
http://ufcstats.com/fight-details/c715c165cb3469d2,2012-01-14,"Rio de Janeiro, Brazil",Submission,1,1:03,3 Rnd (5-5-5),Leon Roberts,Heel Hook On Ground,Rousimar Palhares,Mike Massenzio,"""Toquinho""","""The Master of Disaster""",W,L,0,0,4 of 8,0 of 6,4 of 8,0 of 6,4,8,4,8,0,6,0,6,0.5,0.5,0.0,0.0,Rousimar Palhares,63,63
http://ufcstats.com/fight-details/26cdaf7cf575f656,2012-01-20,"Nashville, Tennessee, USA",KO/TKO,1,0:22,3 Rnd (5-5-5),Josh Rosenthal,Elbows to Head In Clinch,Joseph Sandoval,Nick Denis,,"""The Ninja of Love""",L,W,0,1,3 of 4,11 of 23,3 of 4,11 of 23,3,4,3,4,11,23,11,23,0.75,0.75,0.4782608695652174,0.4782608695652174,Nick Denis,22,22
http://ufcstats.com/fight-details/9afcb091777f6a83,2012-01-14,"Rio de Janeiro, Brazil",KO/TKO,1,4:59,5 Rnd (5-5-5-5-5),Mario Yamasaki,Knee to Head In Clinch,Jose Aldo,Chad Mendes,,"""Money""",W,L,1,0,11 of 23,13 of 23,15 of 27,18 of 28,11,23,15,27,13,23,18,28,0.4782608695652174,0.5555555555555556,0.5652173913043478,0.6428571428571429,Jose Aldo,299,299
http://ufcstats.com/fight-details/f4bdf10856c1760e,2012-01-20,"Nashville, Tennessee, USA",Submission,1,1:37,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,Daniel Pineda,Pat Schilling,"""The Pit""","""Thrilling""",W,L,0,0,19 of 24,4 of 7,38 of 44,4 of 7,19,24,38,44,4,7,4,7,0.7916666666666666,0.8636363636363636,0.5714285714285714,0.5714285714285714,Daniel Pineda,97,97
http://ufcstats.com/fight-details/37e0251af7b18742,2012-01-20,"Nashville, Tennessee, USA",Submission,1,4:03,3 Rnd (5-5-5),Josh Rosenthal,Rear Naked Choke,Fabricio Camoes,Tommy Hayden,"""Morango""","""Wild Card""",W,L,0,0,6 of 13,7 of 21,26 of 33,9 of 23,6,13,26,33,7,21,9,23,0.46153846153846156,0.7878787878787878,0.3333333333333333,0.391304347826087,Fabricio Camoes,243,243
http://ufcstats.com/fight-details/be7b9301e7c689c1,2012-01-20,"Nashville, Tennessee, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Charlie Brenneman,Daniel Roberts,"""The Spaniard""","""Ninja""",W,L,0,0,24 of 26,3 of 11,156 of 177,54 of 63,24,26,156,177,3,11,54,63,0.9230769230769231,0.8813559322033898,0.2727272727272727,0.8571428571428571,Charlie Brenneman,300,900
http://ufcstats.com/fight-details/fc91f1e448f35797,2012-01-20,"Nashville, Tennessee, USA",KO/TKO,1,3:38,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,Pat Barry,Christian Morecraft,"""HD""",,W,L,1,0,12 of 13,3 of 19,12 of 15,5 of 21,12,13,12,15,3,19,5,21,0.9230769230769231,0.8,0.15789473684210525,0.23809523809523808,Pat Barry,218,218
http://ufcstats.com/fight-details/0071c5d16e6e07f6,2012-01-20,"Nashville, Tennessee, USA",KO/TKO,2,1:31,3 Rnd (5-5-5),Herb Dean,Punches to Head On Ground,Jorge Rivera,Eric Schafer,"""El Conquistador""","""Red""",W,L,0,0,6 of 17,6 of 9,34 of 48,47 of 57,6,17,34,48,6,9,47,57,0.35294117647058826,0.7083333333333334,0.6666666666666666,0.8245614035087719,Jorge Rivera,91,391
http://ufcstats.com/fight-details/d391ca8154bcf507,2012-01-20,"Nashville, Tennessee, USA",Submission,1,3:04,3 Rnd (5-5-5),Josh Rosenthal,"Guillotine Choke After Drop to Half Guard
      Technical Submission",Duane Ludwig,Josh Neer,"""Bang""","""The Dentist""",L,W,0,0,24 of 46,5 of 20,30 of 53,6 of 21,24,46,30,53,5,20,6,21,0.5217391304347826,0.5660377358490566,0.25,0.2857142857142857,Josh Neer,184,184
http://ufcstats.com/fight-details/90d50fb7e2bf789e,2012-01-20,"Nashville, Tennessee, USA",Submission,1,3:04,3 Rnd (5-5-5),Herb Dean,Rear Naked Choke,Melvin Guillard,Jim Miller,"""The Young Assassin""","""A-10""",L,W,0,0,16 of 26,4 of 12,21 of 31,5 of 13,16,26,21,31,4,12,5,13,0.6153846153846154,0.6774193548387096,0.3333333333333333,0.38461538461538464,Jim Miller,184,184
http://ufcstats.com/fight-details/8360accf6f70ebc4,2012-01-20,"Nashville, Tennessee, USA",Submission,3,2:08,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,Kamal Shalorus,Khabib Nurmagomedov,"""Prince of Persia""","""The Eagle""",L,W,0,1,13 of 44,35 of 77,18 of 51,59 of 106,13,44,18,51,35,77,59,106,0.29545454545454547,0.35294117647058826,0.45454545454545453,0.5566037735849056,Khabib Nurmagomedov,128,728
http://ufcstats.com/fight-details/77c1e127c1be9983,2012-01-20,"Nashville, Tennessee, USA",Decision - Majority,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,Mike Easton,Jared Papazian,"""The Hulk""","""The Jackhammer""",W,L,0,0,85 of 152,68 of 167,122 of 191,105 of 220,85,152,122,191,68,167,105,220,0.5592105263157895,0.6387434554973822,0.40718562874251496,0.4772727272727273,Mike Easton,300,900
http://ufcstats.com/fight-details/76d18b94f580be6e,2011-12-10,"Toronto, Ontario, Canada",KO/TKO,1,3:11,3 Rnd (5-5-5),John McCarthy,Punches to Head At Distance,Jared Hamman,Constantinos Philippou,"""The Messenger""",,L,W,0,3,9 of 25,21 of 32,9 of 25,23 of 34,9,25,9,25,21,32,23,34,0.36,0.36,0.65625,0.6764705882352942,Constantinos Philippou,191,191
http://ufcstats.com/fight-details/dbe53d31f4c1ccf7,2011-12-10,"Toronto, Ontario, Canada",Decision - Split,3,5:00,3 Rnd (5-5-5),Josh Rosenthal,,Claude Patrick,Brian Ebersole,"""The Prince""","""Bad Boy""",L,W,0,0,28 of 47,23 of 39,65 of 84,53 of 74,28,47,65,84,23,39,53,74,0.5957446808510638,0.7738095238095238,0.5897435897435898,0.7162162162162162,Brian Ebersole,300,900
http://ufcstats.com/fight-details/69d6d58d58cb81e3,2011-12-10,"Toronto, Ontario, Canada",KO/TKO,1,3:15,3 Rnd (5-5-5),Yves Lavigne,Punches to Body From Guard,Tito Ortiz,Rogerio Nogueira,"""The People's Champ""","""Minotouro""",L,W,0,1,9 of 17,54 of 90,13 of 21,80 of 119,9,17,13,21,54,90,80,119,0.5294117647058824,0.6190476190476191,0.6,0.6722689075630253,Rogerio Nogueira,195,195
http://ufcstats.com/fight-details/e03ec6b24fca2386,2011-12-10,"Toronto, Ontario, Canada",KO/TKO,1,0:35,3 Rnd (5-5-5),Yves Lavigne,Punches to Head In Clinch,Krzysztof Soszynski,Igor Pokrajac,"""The Polish Experiment""","""The Duke""",L,W,0,1,4 of 8,21 of 31,4 of 8,21 of 31,4,8,4,8,21,31,21,31,0.5,0.5,0.6774193548387096,0.6774193548387096,Igor Pokrajac,35,35
http://ufcstats.com/fight-details/8abe79e6d300b639,2011-12-10,"Toronto, Ontario, Canada",KO/TKO,1,0:07,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,Mark Hominick,Chan Sung Jung,"""The Machine""","""The Korean Zombie""",L,W,0,1,0 of 1,6 of 10,0 of 1,6 of 10,0,1,0,1,6,10,6,10,0.0,0.0,0.6,0.6,Chan Sung Jung,7,7
http://ufcstats.com/fight-details/92d0c39f0df77c7e,2011-12-10,"Toronto, Ontario, Canada",Submission,1,3:38,3 Rnd (5-5-5),Herb Dean,"Kimura From Side Control
      Technical Submission",Frank Mir,Antonio Rodrigo Nogueira,,"""Minotauro""",W,L,0,0,6 of 8,21 of 27,7 of 9,42 of 48,6,8,7,9,21,27,42,48,0.75,0.7777777777777778,0.7777777777777778,0.875,Frank Mir,218,218
http://ufcstats.com/fight-details/834968d130e1f0e9,2011-12-10,"Toronto, Ontario, Canada",Submission,2,4:26,5 Rnd (5-5-5-5-5),John McCarthy,"Guillotine Choke Standing
      Technical Submission",Jon Jones,Lyoto Machida,"""Bones""","""The Dragon""",W,L,1,0,24 of 53,13 of 38,26 of 55,13 of 38,24,53,26,55,13,38,13,38,0.4528301886792453,0.4727272727272727,0.34210526315789475,0.34210526315789475,Jon Jones,266,566
