fight_link,date,location,method,round,time,time_format,referee,details,name_1,name_2,stage_name_1,stage_name_2,win_loss_1,win_loss_2,kd_1,kd_2,sig_str_1,sig_str_2,total_str_1,total_str_2,sig_str_landed_1,sig_str_attempted_1,total_str_landed_1,total_str_attempted_1,sig_str_landed_2,sig_str_attempted_2,total_str_landed_2,total_str_attempted_2,sig_str_accuracy_1,total_str_accuracy_1,sig_str_accuracy_2,total_str_accuracy_2,winner,fight_time_seconds,total_fight_time_seconds,outcome_category,fighter_1_won,fighter_2_won,sig_strike_diff,total_strike_diff,kd_1_jitter,kd_2_jitter,year,total_fight_time_minutes,country
http://ufcstats.com/fight-details/2335e75ce63805b6,2024-09-14,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Brian Ortega,Diego Lopes,"""T-City""",,L,W,0,0,63 of 195,106 of 206,69 of 201,113 of 214,63,195,69,201,106,206,113,214,0.3230769230769231,0.3432835820895522,0.5145631067961165,0.5280373831775701,Diego Lopes,300,900,Decision,0,1,-43,-44,-0.037808366044874975,0.035049374508544465,2024,15.0,USA
http://ufcstats.com/fight-details/3146e5a47a922976,2024-09-14,"Las Vegas, Nevada, USA",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,,Sean O'Malley,Merab Dvalishvili,"""Suga""","""The Machine""",L,W,0,0,47 of 89,82 of 164,49 of 91,214 of 310,47,89,49,91,82,164,214,310,0.5280898876404494,0.5384615384615384,0.5,0.6903225806451613,Merab Dvalishvili,300,1500,Decision,0,1,-35,-165,-0.033734019677867634,0.03291841096030546,2024,25.0,USA
http://ufcstats.com/fight-details/e8f4e8ff49678b44,2020-08-08,"Las Vegas, Nevada, USA",KO/TKO,1,4:14,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance,Andrew Sanchez,Wellington Turman,"""El Dirte""","""The Prodigy""",W,L,1,0,28 of 55,21 of 51,40 of 68,26 of 56,28,55,40,68,21,51,26,56,0.509090909090909,0.5882352941176471,0.4117647058823529,0.4642857142857143,Andrew Sanchez,254,254,KO/TKO,1,0,7,14,1.1313450543940962,-0.0024879801319541324,2020,4.233333333333333,USA
http://ufcstats.com/fight-details/5c8d9d893d163d51,2020-08-08,"Las Vegas, Nevada, USA",Decision - Split,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,Irwin Rivera,Ali AlQaisi,"""The Beast""","""The Royal Fighter""",W,L,0,0,36 of 73,44 of 105,45 of 82,54 of 118,36,73,45,82,44,105,54,118,0.4931506849315068,0.5487804878048781,0.419047619047619,0.4576271186440678,Irwin Rivera,300,900,Decision,1,0,-8,-9,0.050773253884880847,-0.0547746463103036,2020,15.0,USA
http://ufcstats.com/fight-details/e255fc129f225a55,2020-08-08,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,,Youssef Zalal,Peter Barrett,"""The Moroccan Devil""","""Slippery""",W,L,1,0,54 of 92,23 of 57,82 of 129,68 of 107,54,92,82,129,23,57,68,107,0.5869565217391305,0.6356589147286822,0.4035087719298245,0.6355140186915887,Youssef Zalal,300,900,Decision,1,0,31,14,0.9818884245150784,-0.05823435049919984,2020,15.0,USA
http://ufcstats.com/fight-details/cfb189e326553f0a,2020-08-08,"Las Vegas, Nevada, USA",KO/TKO,1,4:38,3 Rnd (5-5-5),Herb Dean,Spinning Back Fist Head,Beneil Dariush,Scott Holtzman,,"""Hot Sauce""",W,L,1,0,36 of 64,9 of 18,36 of 64,11 of 20,36,64,36,64,9,18,11,20,0.5625,0.5625,0.5,0.55,Beneil Dariush,278,278,KO/TKO,1,0,27,25,1.0041693409642782,-0.01622878773402586,2020,4.633333333333334,USA
http://ufcstats.com/fight-details/1308213458d8596b,2020-08-08,"Las Vegas, Nevada, USA",Submission,3,1:43,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke,Gavin Tucker,Justin Jaynes,"""Guv'nor""","""The Guitar Hero""",W,L,0,1,87 of 211,41 of 101,88 of 212,42 of 103,87,211,88,212,41,101,42,103,0.4123222748815165,0.4150943396226415,0.4059405940594059,0.4077669902912621,Gavin Tucker,103,703,Submission,1,0,46,46,-0.03933047113563096,1.0102051287282048,2020,11.716666666666667,USA
http://ufcstats.com/fight-details/26173f6491300eaa,2020-08-08,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,Nasrat Haqparast,Alexander Munoz,,,W,L,0,0,104 of 215,37 of 144,108 of 219,40 of 147,104,215,108,219,37,144,40,147,0.4837209302325581,0.4931506849315068,0.2569444444444444,0.272108843537415,Nasrat Haqparast,300,900,Decision,1,0,67,68,0.037231000319215626,-0.023648635665924303,2020,15.0,USA
http://ufcstats.com/fight-details/a2e34655a41ba45c,2020-08-08,"Las Vegas, Nevada, USA",KO/TKO,2,0:21,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head On Ground,Derrick Lewis,Aleksei Oleinik,"""The Black Beast""","""The Boa Constrictor""",W,L,1,0,35 of 42,2 of 6,35 of 42,3 of 7,35,42,35,42,2,6,3,7,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.4285714285714285,Derrick Lewis,21,321,KO/TKO,1,0,33,32,1.0100898546735462,0.03690631344439891,2020,5.35,USA
http://ufcstats.com/fight-details/05f6459d1f3ed13f,2020-08-08,"Las Vegas, Nevada, USA",KO/TKO,3,0:32,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,Kevin Holland,Joaquin Buckley,"""Trailblazer""","""New Mansa""",W,L,2,0,79 of 134,40 of 120,86 of 141,41 of 121,79,134,86,141,40,120,41,121,0.5895522388059702,0.6099290780141844,0.3333333333333333,0.3388429752066115,Kevin Holland,32,632,KO/TKO,1,0,39,45,1.9930468641480872,-0.0848842242960521,2020,10.533333333333333,USA
http://ufcstats.com/fight-details/6f1892ed71d943d7,2020-08-08,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,,Tim Means,Laureano Staropoli,"""The Dirty Bird""","""Pepi""",W,L,1,0,85 of 147,71 of 161,126 of 189,81 of 172,85,147,126,189,71,161,81,172,0.5782312925170068,0.6666666666666666,0.4409937888198758,0.4709302325581395,Tim Means,300,900,Decision,1,0,14,45,0.9428390022997593,-0.030524007588435417,2020,15.0,USA
http://ufcstats.com/fight-details/992e84bf59837e21,2022-04-23,"Las Vegas, Nevada, USA",Submission,1,2:36,3 Rnd (5-5-5),Herb Dean,Guillotine Choke From Bottom Guard,Jordan Wright,Marc-Andre Barriault,"""The Beverly Hills Ninja""","""Powerbar""",L,W,0,0,12 of 13,13 of 17,16 of 17,17 of 21,12,13,16,17,13,17,17,21,0.9230769230769232,0.9411764705882352,0.7647058823529411,0.8095238095238095,Marc-Andre Barriault,156,156,Submission,0,1,-1,-1,-0.001554398207704439,0.05665580658459096,2022,2.6,USA
http://ufcstats.com/fight-details/ad62675e819e92fc,2020-08-08,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,,Yana Santos,Julija Stoliarenko,,,W,L,0,0,43 of 57,6 of 26,209 of 254,30 of 50,43,57,209,254,6,26,30,50,0.7543859649122807,0.8228346456692913,0.2307692307692307,0.6,Yana Santos,300,900,Decision,1,0,37,179,-0.04371146210285571,-0.08601713372238798,2020,15.0,USA
http://ufcstats.com/fight-details/c2ddadfa1a1056be,2020-08-08,"Las Vegas, Nevada, USA",Submission,1,3:41,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke From Bottom Half Guard,Maki Pitolo,Darren Stewart,"""Coconut Bombz""","""The Dentist""",L,W,0,0,12 of 31,13 of 38,14 of 33,14 of 39,12,31,14,33,13,38,14,39,0.3870967741935484,0.4242424242424242,0.3421052631578947,0.358974358974359,Darren Stewart,221,221,Submission,0,1,-1,0,-0.01365103281583695,0.030371528804255005,2020,3.683333333333333,USA
http://ufcstats.com/fight-details/173d576e6247a88a,2022-04-23,"Las Vegas, Nevada, USA",Submission,1,2:32,3 Rnd (5-5-5),Keith Peterson,Guillotine Choke From Bottom Guard,Lando Vannata,Charles Jourdain,"""Groovy""","""Air""",L,W,0,0,8 of 14,4 of 7,8 of 14,5 of 8,8,14,8,14,4,7,5,8,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.625,Charles Jourdain,152,152,Submission,0,1,4,3,0.11673347759675819,0.01965921536179146,2022,2.533333333333333,USA
http://ufcstats.com/fight-details/9b8a82276f06829f,2022-04-23,"Las Vegas, Nevada, USA",KO/TKO,2,4:15,3 Rnd (5-5-5),Chris Tognoni,Punches to Head At Distance,Dwight Grant,Sergey Khandozhko,"""The Body Snatcher""","""Honda""",L,W,1,2,42 of 110,49 of 125,47 of 115,49 of 125,42,110,47,115,49,125,49,125,0.3818181818181818,0.408695652173913,0.392,0.392,Sergey Khandozhko,255,555,KO/TKO,0,1,-7,-2,0.951091629116092,2.0387044841353825,2022,9.25,USA
http://ufcstats.com/fight-details/a45d4327bc82bc28,2022-04-23,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,Maycee Barber,Montana De La Rosa,"""The Future""",,W,L,0,0,50 of 63,14 of 28,80 of 101,41 of 57,50,63,80,101,14,28,41,57,0.7936507936507936,0.7920792079207921,0.5,0.7192982456140351,Maycee Barber,300,900,Decision,1,0,36,39,-0.02791222324557026,0.11024669123760192,2022,15.0,USA
http://ufcstats.com/fight-details/22e10b23784e5efc,2020-08-08,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jason Herzog,,Omari Akhmedov,Chris Weidman,"""Wolverine""","""The All-American""",L,W,0,0,33 of 91,29 of 56,60 of 118,67 of 98,33,91,60,118,29,56,67,98,0.3626373626373626,0.5084745762711864,0.5178571428571429,0.6836734693877551,Chris Weidman,300,900,Decision,0,1,4,-7,0.04676142611841079,0.07411496654885234,2020,15.0,USA
http://ufcstats.com/fight-details/6017351e164dbca3,2022-04-23,"Las Vegas, Nevada, USA",Submission,1,3:01,3 Rnd (5-5-5),Herb Dean,Kneebar From Bottom Half Guard,Clay Guida,Claudio Puelles,"""The Carpenter""","""Prince of Peru""",L,W,0,0,3 of 4,1 of 3,4 of 6,11 of 13,3,4,4,6,1,3,11,13,0.75,0.6666666666666666,0.3333333333333333,0.8461538461538461,Claudio Puelles,181,181,Submission,0,1,2,-7,-0.011179081934946038,-0.03782821865555472,2022,3.0166666666666666,USA
http://ufcstats.com/fight-details/3a3ac7b3987f6799,2022-04-23,"Las Vegas, Nevada, USA",Submission,1,3:13,5 Rnd (5-5-5-5-5),Keith Peterson,Arm Triangle Standing,Amanda Lemos,Jessica Andrade,,"""Bate Estaca""",L,W,0,0,7 of 17,3 of 9,7 of 17,3 of 9,7,17,7,17,3,9,3,9,0.4117647058823529,0.4117647058823529,0.3333333333333333,0.3333333333333333,Jessica Andrade,193,193,Submission,0,1,4,4,-0.048653168978732515,-0.07582684922580718,2022,3.216666666666667,USA
http://ufcstats.com/fight-details/a187670c5ee1ec5f,2024-09-28,"Paris, Ile-de-France, France",Decision - Split,3,5:00,3 Rnd (5-5-5),Christophe Chapuis,,Nora Cornolle,Jacqueline Cavalcanti,,,L,W,0,0,54 of 114,54 of 154,80 of 156,87 of 194,54,114,80,156,54,154,87,194,0.4736842105263157,0.5128205128205128,0.3506493506493506,0.4484536082474227,Jacqueline Cavalcanti,300,900,Decision,0,1,0,-7,-0.03579469519906794,0.005227755087228464,2024,15.0,France
http://ufcstats.com/fight-details/d063d46208c560b1,2024-09-28,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,,Taylor Lapilus,Vince Morales,"""Double Impact""","""Vandetta""",W,L,0,0,94 of 202,39 of 141,99 of 208,49 of 154,94,202,99,208,39,141,49,154,0.4653465346534653,0.4759615384615384,0.2765957446808511,0.3181818181818182,Taylor Lapilus,300,900,Decision,1,0,55,50,-0.008627198815726116,0.052833421087721426,2024,15.0,France
http://ufcstats.com/fight-details/eedc7fccf7037949,2024-09-28,"Paris, Ile-de-France, France",Submission,1,3:34,3 Rnd (5-5-5),Loic Pora,Guillotine Choke From Guard,Bolaji Oki,Chris Duncan,"""The Zulu Warrior""","""The Problem""",L,W,0,0,28 of 50,10 of 25,29 of 51,12 of 29,28,50,29,51,10,25,12,29,0.56,0.5686274509803921,0.4,0.4137931034482758,Chris Duncan,214,214,Submission,0,1,18,17,-0.011225238509315238,-0.006277402928369424,2024,3.566666666666667,France
http://ufcstats.com/fight-details/e01019fbfe0e9528,2024-09-28,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Christophe Chapuis,,Ludovit Klein,Roosevelt Roberts,"""Mr. Highlight""","""The Predator""",W,L,0,0,45 of 95,24 of 60,107 of 181,58 of 104,45,95,107,181,24,60,58,104,0.4736842105263157,0.5911602209944752,0.4,0.5576923076923077,Ludovit Klein,300,900,Decision,1,0,21,49,0.006552827835500955,-0.020110463643243395,2024,15.0,France
http://ufcstats.com/fight-details/47d978a984a163aa,2024-09-28,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,Daniel Barez,Victor Altamirano,,"""El Magnifico""",W,L,1,0,67 of 130,71 of 177,78 of 142,76 of 184,67,130,78,142,71,177,76,184,0.5153846153846153,0.5492957746478874,0.4011299435028249,0.4130434782608695,Daniel Barez,300,900,Decision,1,0,-4,2,1.0499764871910593,-0.06560133134347623,2024,15.0,France
http://ufcstats.com/fight-details/3599e9de4ae0e171,2024-09-28,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,Oumar Sy,Da Woon Jung,,"""Sseda""",W,L,0,0,90 of 150,29 of 117,97 of 160,36 of 124,90,150,97,160,29,117,36,124,0.6,0.60625,0.2478632478632478,0.2903225806451613,Oumar Sy,300,900,Decision,1,0,61,61,-0.014860010266731642,-0.016618526042395203,2024,15.0,France
http://ufcstats.com/fight-details/7ba432e218edc17d,2024-09-28,"Paris, Ile-de-France, France",Submission,1,3:52,3 Rnd (5-5-5),Herb Dean,Arm Triangle From Half Guard,Ailin Perez,Daria Zhelezniakova,"""Fiona""","""Iron Lady""",W,L,0,0,7 of 12,5 of 12,22 of 27,12 of 21,7,12,22,27,5,12,12,21,0.5833333333333334,0.8148148148148148,0.4166666666666667,0.5714285714285714,Ailin Perez,232,232,Submission,1,0,2,10,-0.05327850864168763,-0.0013292723594164632,2024,3.8666666666666667,France
http://ufcstats.com/fight-details/89b772f864acb637,2024-09-28,"Paris, Ile-de-France, France",Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,,Ion Cutelaba,Ivan Erslan,"""The Hulk""",,W,L,0,0,45 of 120,39 of 69,80 of 161,63 of 101,45,120,80,161,39,69,63,101,0.375,0.4968944099378882,0.5652173913043478,0.6237623762376238,Ion Cutelaba,300,900,Decision,1,0,6,17,-0.014088660018038338,-0.06506460691727554,2024,15.0,France
http://ufcstats.com/fight-details/f114929ed709606e,2024-09-28,"Paris, Ile-de-France, France",KO/TKO,2,0:27,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance,Morgan Charriere,Gabriel Miranda,"""The Last Pirate""","""Fly""",W,L,1,0,19 of 28,11 of 38,28 of 37,17 of 45,19,28,28,37,11,38,17,45,0.6785714285714286,0.7567567567567568,0.2894736842105263,0.3777777777777777,Morgan Charriere,27,327,KO/TKO,1,0,8,11,1.0042643544712562,-0.04783287640754238,2024,5.45,France
http://ufcstats.com/fight-details/d806aacf5b6ba7f6,2024-09-28,"Paris, Ile-de-France, France",KO/TKO,3,2:59,3 Rnd (5-5-5),Loic Pora,Knee to Head In Clinch,Fares Ziam,Matt Frevola,"""Smile Killer""","""The SteamRolla""",W,L,1,0,58 of 94,16 of 59,69 of 107,25 of 72,58,94,69,107,16,59,25,72,0.6170212765957447,0.6448598130841121,0.2711864406779661,0.3472222222222222,Fares Ziam,179,779,KO/TKO,1,0,42,44,1.03332802086195,-0.12995759027081075,2024,12.983333333333333,France
http://ufcstats.com/fight-details/19706d8ba0edf9cd,2024-09-28,"Paris, Ile-de-France, France",Decision - Split,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,William Gomis,Joanderson Brito,"""Jaguar""","""Tubarao""",W,L,0,0,43 of 71,29 of 67,69 of 101,57 of 105,43,71,69,101,29,67,57,105,0.6056338028169014,0.6831683168316832,0.4328358208955223,0.5428571428571428,William Gomis,300,900,Decision,1,0,14,12,0.04986614331886306,0.030142625534695933,2024,15.0,France
http://ufcstats.com/fight-details/7ca4c91bab696b89,2024-09-28,"Paris, Ile-de-France, France",TKO - Doctor's Stoppage,2,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,,Renato Moicano,Benoit Saint Denis,,"""God of War""",W,L,0,0,50 of 72,25 of 60,72 of 98,35 of 70,50,72,72,98,25,60,35,70,0.6944444444444444,0.7346938775510204,0.4166666666666667,0.5,Renato Moicano,300,600,KO/TKO,1,0,25,37,-0.03568398669837811,0.03287649797810515,2024,10.0,France
http://ufcstats.com/fight-details/62ff1e5deb124ff5,2024-09-28,"Paris, Ile-de-France, France",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Nassourdine Imavov,Brendan Allen,"""The Sniper""","""All In""",W,L,0,0,57 of 86,30 of 52,79 of 114,56 of 82,57,86,79,114,30,52,56,82,0.6627906976744186,0.6929824561403509,0.5769230769230769,0.6829268292682927,Nassourdine Imavov,300,900,Decision,1,0,27,23,0.05985366335510675,0.0030831171430213415,2024,15.0,France
http://ufcstats.com/fight-details/f1613b372748c8bb,2024-09-07,"Las Vegas, Nevada, USA",Submission,1,3:28,3 Rnd (5-5-5),Jacob Montalvo,Armbar From Back Control,Jaqueline Amorim,Vanessa Demopoulos,,"""Lil Monster""",W,L,0,0,2 of 3,2 of 6,12 of 16,3 of 7,2,3,12,16,2,6,3,7,0.6666666666666666,0.75,0.3333333333333333,0.4285714285714285,Jaqueline Amorim,208,208,Submission,1,0,0,9,-0.047240169103914285,0.009987118233917144,2024,3.466666666666667,USA
http://ufcstats.com/fight-details/0c418b9cdfd525c9,2024-09-07,"Las Vegas, Nevada, USA",Submission,2,1:14,3 Rnd (5-5-5),Herb Dean,Arm Triangle From Mount,Zygimantas Ramaska,Nathan Fletcher,,,L,W,0,0,6 of 10,14 of 20,12 of 16,40 of 47,6,10,12,16,14,20,40,47,0.6,0.75,0.7,0.851063829787234,Nathan Fletcher,74,374,Submission,0,1,-8,-28,0.004170503100008239,0.07036462396286745,2024,6.233333333333333,USA
http://ufcstats.com/fight-details/45f00a42a17f8e2a,2024-09-28,"Paris, Ile-de-France, France",KO/TKO,2,3:47,3 Rnd (5-5-5),Herb Dean,Punches to Head At Distance,Kevin Jousset,Bryan Battle,"""Air""","""The Butcher""",L,W,0,0,58 of 97,97 of 170,63 of 107,118 of 194,58,97,63,107,97,170,118,194,0.5979381443298969,0.5887850467289719,0.5705882352941176,0.6082474226804123,Bryan Battle,227,527,KO/TKO,0,1,-39,-55,-0.025030193374539877,-0.1113274245301271,2024,8.783333333333333,France
http://ufcstats.com/fight-details/b80c6eba11c54778,2024-09-07,"Las Vegas, Nevada, USA",TKO - Doctor's Stoppage,2,4:14,3 Rnd (5-5-5),Kerry Hatley,Eye injury to Rongzhu,Rongzhu,Chris Padilla,,"""Taco""",L,W,0,0,49 of 88,68 of 105,49 of 88,73 of 110,49,88,49,88,68,105,73,110,0.5568181818181818,0.5568181818181818,0.6476190476190476,0.6636363636363637,Chris Padilla,254,554,KO/TKO,0,1,-19,-24,0.019164340790756674,0.06018636812657577,2024,9.233333333333333,USA
http://ufcstats.com/fight-details/f734b497add754af,2024-09-07,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,,Andre Petroski,Dylan Budka,,"""The Mindless Hulk""",W,L,0,0,23 of 46,17 of 53,78 of 109,23 of 59,23,46,78,109,17,53,23,59,0.5,0.7155963302752294,0.320754716981132,0.3898305084745763,Andre Petroski,300,900,Decision,1,0,6,55,-0.003478335222318913,-0.0816019253260508,2024,15.0,USA
http://ufcstats.com/fight-details/6e9876d2be2bbd02,2024-09-07,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,,Yizha,Gabriel Santos,,"""Mosquitinho""",L,W,0,1,41 of 92,76 of 112,96 of 160,110 of 150,41,92,96,160,76,112,110,150,0.4456521739130434,0.6,0.6785714285714286,0.7333333333333333,Gabriel Santos,300,900,Decision,0,1,-35,-14,-0.042702112213337716,0.9439341115635611,2024,15.0,USA
http://ufcstats.com/fight-details/69bde5bae0d6ec4f,2024-09-07,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,,Felipe dos Santos,Andre Lima,"""Lipe Detona""","""Mascote""",L,W,0,0,38 of 76,18 of 37,69 of 122,43 of 70,38,76,69,122,18,37,43,70,0.5,0.5655737704918032,0.4864864864864865,0.6142857142857143,Andre Lima,300,900,Decision,0,1,20,26,-0.030359241164358397,0.004601895926574998,2024,15.0,USA
http://ufcstats.com/fight-details/abfd5ac6cf186d8a,2024-09-07,"Las Vegas, Nevada, USA",Submission,2,4:19,3 Rnd (5-5-5),Mark Smith,Arm Triangle From Mount,Isaac Dulgarian,Brendon Marotte,"""The Midwest Choppa""","""The Kid""",W,L,0,0,41 of 56,3 of 7,102 of 147,22 of 27,41,56,102,147,3,7,22,27,0.7321428571428571,0.6938775510204082,0.4285714285714285,0.8148148148148148,Isaac Dulgarian,259,559,Submission,1,0,38,80,0.03573474119415425,0.034259041258435076,2024,9.316666666666666,USA
http://ufcstats.com/fight-details/75fa9c0bb31caaa3,2024-09-07,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,,Trevor Peek,Yanal Ashmouz,,"""Red Fox""",L,W,0,0,55 of 107,42 of 66,63 of 115,85 of 124,55,107,63,115,42,66,85,124,0.514018691588785,0.5478260869565217,0.6363636363636364,0.6854838709677419,Yanal Ashmouz,300,900,Decision,0,1,13,-22,-0.05789945334997654,-0.04776439917765756,2024,15.0,USA
http://ufcstats.com/fight-details/bcfaf1dd78f12f97,2024-09-07,"Las Vegas, Nevada, USA",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,,Jessica Andrade,Natalia Silva,"""Bate Estaca""",,L,W,0,0,50 of 140,117 of 208,62 of 153,119 of 211,50,140,62,153,117,208,119,211,0.3571428571428571,0.4052287581699346,0.5625,0.5639810426540285,Natalia Silva,300,900,Decision,0,1,-67,-57,0.06068139414605819,-0.025867748455851654,2024,15.0,USA
http://ufcstats.com/fight-details/453e6f2665c85fd7,2024-09-07,"Las Vegas, Nevada, USA",KO/TKO,1,3:59,3 Rnd (5-5-5),Mark Smith,Elbows to Head From Half Guard,Steve Garcia,Kyle Nelson,"""Mean Machine""","""The Monster""",W,L,0,0,22 of 37,1 of 2,39 of 62,31 of 36,22,37,39,62,1,2,31,36,0.5945945945945946,0.6290322580645161,0.5,0.8611111111111112,Steve Garcia,239,239,KO/TKO,1,0,21,8,0.026374838542907654,0.00487919105648269,2024,3.9833333333333334,USA
http://ufcstats.com/fight-details/bfff6cf22c1c569c,2024-08-17,"Perth, Western Australia, Australia",KO/TKO,3,0:48,3 Rnd (5-5-5),Marc Goddard,Punches to Head On Ground,Jack Jenkins,Herbert Burns,"""Phar""","""The Blaze""",W,L,2,0,73 of 126,24 of 79,98 of 152,45 of 101,73,126,98,152,24,79,45,101,0.5793650793650794,0.6447368421052632,0.3037974683544304,0.4455445544554455,Jack Jenkins,48,648,KO/TKO,1,0,49,53,1.990627266160376,-0.046832823698488256,2024,10.8,Australia
http://ufcstats.com/fight-details/ee9ade72b44dfa06,2024-09-07,"Las Vegas, Nevada, USA",Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,,Gilbert Burns,Sean Brady,"""Durinho""",,L,W,0,0,47 of 97,130 of 217,76 of 126,274 of 368,47,97,76,126,130,217,274,368,0.4845360824742268,0.6031746031746031,0.5990783410138248,0.7445652173913043,Sean Brady,300,1500,Decision,0,1,-83,-198,0.02005927397601702,-0.022095004868602143,2024,25.0,USA
http://ufcstats.com/fight-details/fe59646ebad8b6e4,2024-09-07,"Las Vegas, Nevada, USA",Submission,2,0:29,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke On Ground,Matt Schnell,Cody Durden,"""Danger""","""Custom Made""",L,W,0,0,40 of 83,34 of 78,40 of 83,37 of 81,40,83,40,83,34,78,37,81,0.4819277108433735,0.4819277108433735,0.4358974358974359,0.4567901234567901,Cody Durden,29,329,Submission,0,1,6,3,0.003844331046538573,-0.010270613855104182,2024,5.483333333333333,USA
http://ufcstats.com/fight-details/ea824ac4b8ed8a35,2024-08-17,"Perth, Western Australia, Australia",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jim Perdios,,Song Kenan,Ricky Glenn,"""The Assassin""","""The Gladiator""",W,L,0,0,87 of 170,40 of 99,113 of 199,67 of 127,87,170,113,199,40,99,67,127,0.5117647058823529,0.5678391959798995,0.404040404040404,0.5275590551181102,Song Kenan,300,900,Decision,1,0,47,46,0.02474197875351359,0.00604995596412863,2024,15.0,Australia
http://ufcstats.com/fight-details/b9d5c77ae7a8109b,2024-08-17,"Perth, Western Australia, Australia",Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Rich Mitchell,,Casey O'Neill,Luana Santos,"""King""",,W,L,0,0,83 of 193,41 of 97,113 of 227,46 of 102,83,193,113,227,41,97,46,102,0.4300518134715025,0.4977973568281938,0.422680412371134,0.4509803921568627,Casey O'Neill,300,900,Decision,1,0,42,67,-0.031592360683675234,0.001231882488873605,2024,15.0,Australia
